Rodzaj,Symbol,Nazwa,Grupa,Stan,jm,Cena magazynowa,Cena sprzedaży,Wartość magazynowa,Wartość sprzedaży,Stawka VAT
T,1010702000610,pudełko okrągłe 15.3*8.7,Podstawowa,1,szt.,"6,1",,"6,1",,23
T,1010702000627,pudełko okrągłe 16*9.7,Podstawowa,2,szt.,"8,13",,"16,26",,23
T,1010702000634,pudełko okrągłe 19*10.8,Podstawowa,1,szt.,"10,16",,"10,16",,23
T,1010702000641,pudełko okrągłe 20.5*11.8,Podstawowa,1,szt.,"12,2",,"12,2",,23
T,1010702000658,pudełko okrągłe 22.5*12.8,Podstawowa,2,szt.,"14,22",,"28,44",,23
T,1010702000665,pudełko okrągłe 24.5*13.8,Podstawowa,2,szt.,"16,3",,"32,6",,23
T,1010702000672,pudełko okrągłe 27.5*14.7,Podstawowa,2,szt.,"18,3",,"36,6",,23
T,1010702000689,pudełko okrągłe29.5*15.8,Podstawowa,1,szt.,"19,9",,"19,9",,23
T,1561591691866,świecący kufel 186,Podstawowa,3,szt.,"13,4",,"40,2",,23
T,1561591691873,kieliszek świecący 187,Podstawowa,2,szt.,"11,8",,"23,6",,23
T,1561591697783,kula merry christmas JHSD100-36,Podstawowa,2,szt.,"39,02",,"78,04",,23
T,1604121604124,talerzyki pap. 160412,Podstawowa,1,szt.,"7,2",,"7,2",,23
T,1604121604131,kubki papierowe,Podstawowa,1,szt.,5,,5,,23
T,1604121604230,talerzyki 160423,Podstawowa,1,szt.,"6,2",,"6,2",,23
T,1604121604247,talerzyki pap. 160424,Podstawowa,2,szt.,"7,2",,"14,4",,23
T,1604121604254,kubki pap. 160425,Podstawowa,2,szt.,5,,10,,23
T,1659001522722,Zestaw balonowy na taśmie,Podstawowa,11,szt.,"12,2",,"134,2",,23
T,1659001524030,Balon foliowy serce,Podstawowa,8,szt.,2,,16,,23
T,1821235901608,torba,Podstawowa,1,szt.,"2,7",,"2,7",,23
T,1821235901783,torba,Podstawowa,3,szt.,"2,7",,"8,1",,23
T,1821235901882,torebka,Podstawowa,8,szt.,"8,13",,"65,04",,23
T,192995006782,strój lego ninjago s,Podstawowa,1,szt.,"58,05",,"58,05",,23
T,192995020085,strój Minecraft M,Podstawowa,1,szt.,"58,05",,"58,05",,23
T,192995020108,strój Super Mario M,Podstawowa,1,szt.,"58,05",,"58,05",,23
T,192995020191,strój lego ninjago xs,Podstawowa,1,szt.,"59,63",,"59,63",,23
T,192995115774,strój Minecraft s,Podstawowa,1,szt.,"58,05",,"58,05",,23
T,192995140714,Strój Ariel S,Podstawowa,1,szt.,"37,86",,"37,86",,23
T,194099000673,tiara 8szt,Podstawowa,2,szt.,"12,9",,"25,8",,23
T,194099000864,Świeczka świnka peppa,Podstawowa,1,szt.,"14,8",,"14,8",,23
T,194099003278,girlanda auta,Podstawowa,1,szt.,"10,1",,"10,1",,23
T,194099042130,Serwetki 1-roczek,Podstawowa,1,szt.,6,,6,,23
T,194099042215,Serwetkui na roczek różowo-złote,Podstawowa,1,szt.,"6,7",,"6,7",,23
T,194099058025,serwetki Bing,Podstawowa,1,szt.,"6,1",,"6,1",,23
T,194099085892,Kubek Strazak Sam,Podstawowa,5,szt.,"5,2",,26,,23
T,20097219,opaska diabełki,Podstawowa,2,szt.,"1,58",,"3,16",,23
T,2015065780208,confetti gwiazdki,Podstawowa,1,szt.,"6,9",,"6,9",,23
T,2410888824106,zestaw balonów,Podstawowa,2,szt.,"1,8",,"3,6",,23
T,3760001677379,zabawka Olaf,Podstawowa,1,szt.,"7,5",,"7,5",,23
T,3853888838534,opaska kwiaty,Podstawowa,2,szt.,"3,04",,"6,08",,23
T,4009775313748,serwetki Ben10,Podstawowa,2,szt.,"6,1",,"12,2",,23
T,4009775313847,obrus Ben 10,Podstawowa,2,szt.,"7,5",,15,,23
T,4009775342441,Świeczka 0,Podstawowa,10,szt.,"2,23",,"22,3",,23
T,4009775343240,świeczka kwiatki''8'',Podstawowa,6,szt.,"2,2",,"13,2",,23
T,4009775344148,świeczka''7''pociąg,Podstawowa,7,szt.,"2,1",,"14,7",,23
T,4009775344346,Świeczka 9,Podstawowa,6,szt.,"2,23",,"13,38",,23
T,4009775409144,kubeczki Tomek,Podstawowa,1,szt.,"4,06",,"4,06",,23
T,4009775409243,serwetki Tomek,Podstawowa,1,szt.,"7,5",,"7,5",,23
T,4009775409847,Zaproszenia 6szt Tomek,Podstawowa,3,szt.,"4,8",,"14,4",,23
T,4009775452140,talerzyki 23cm,Podstawowa,4,szt.,"5,8",,"23,2",,23
T,4009775452447,serwetki Angry,Podstawowa,2,szt.,"4,6",,"9,2",,23
T,4009775453345,konfetti angry birds,Podstawowa,2,szt.,"5,7",,"11,4",,23
T,4012221113434,"woreczki zo organzy ""18""",Podstawowa,2,szt.,"8,9",,"17,8",,23
T,4012221113472,"woreczki zo organzy ""40""",Podstawowa,2,szt.,"8,9",,"17,8",,23
T,4012221113496,"woreczki zo organzy ""50""",Podstawowa,8,szt.,"8,9",,"71,2",,23
T,4012221126861,naszyjnik hot 30,Podstawowa,1,szt.,"5,24",,"5,24",,23
T,4012221126885,naszyjnik hot 50,Podstawowa,2,szt.,"5,24",,"10,48",,23
T,4015864043045,Krawat premium,Podstawowa,1,szt.,"14,82",,"14,82",,23
T,4029811239467,krawat na panieńskie,Podstawowa,5,szt.,"5,5",,"27,5",,23
T,4058653100208,papier,Podstawowa,17,szt.,"2,2",,"37,4",,23
T,4350403606610,Strój szkielet,Podstawowa,8,szt.,"18,48",,"147,84",,23
T,4350403606795,Strój dynia,Podstawowa,3,szt.,"21,9",,"65,7",,23
T,4350403607761,miecz,Podstawowa,3,szt.,"9,75",,"29,25",,23
T,5026281978918,balon ''80'',Podstawowa,1,szt.,"4,4",,"4,4",,23
T,5055192350636,czapka z daszkiem,Podstawowa,6,szt.,"10,2",,"61,2",,23
T,5055192350780,czapka z daszkiem,Podstawowa,3,szt.,"10,2",,"30,6",,23
T,5060495971846,dekoracja dla chłopca,Podstawowa,2,szt.,"18,29",,"36,58",,23
T,5060495973550,topper glitz and glamour,Podstawowa,2,szt.,"8,94",,"17,88",,23
T,5060495973574,topper glitz and glamour,Podstawowa,2,szt.,"8,94",,"17,88",,23
T,5101667819624,Kubek Świąteczny 781962,Podstawowa,2,szt.,"8,8",,"17,6",,23
T,5101667819877,Kubek Świąteczny 781987,Podstawowa,3,szt.,"6,5",,"19,5",,23
T,5101667819907,Kubek Śiwąteczny 781990,Podstawowa,1,szt.,"6,5",,"6,5",,23
T,5101667820002,Kubek Świąteczny 782000,Podstawowa,6,szt.,"7,8",,"46,8",,23
T,5101667820057,Kubek Świąteczny 782005,Podstawowa,3,szt.,"6,5",,"19,5",,23
T,5101667820064,Kubek Świąteczny 782006,Podstawowa,1,szt.,"6,5",,"6,5",,23
T,5188888883955,zestaw balonowy słonik,Podstawowa,12,szt.,"9,3",,"111,6",,23
T,5188888883979,balon aged,Podstawowa,1,szt.,"5,2",,"5,2",,23
T,5188888883986,balon lets party,Podstawowa,6,szt.,"5,2",,"31,2",,23
T,5188888883993,balon cheers,Podstawowa,1,szt.,"5,2",,"5,2",,23
T,5188888884013,balon lampka wina,Podstawowa,22,szt.,"5,2",,"114,4",,23
T,5188888884020,balon butelka wina,Podstawowa,9,szt.,"5,2",,"46,8",,23
T,5188888884051,Zestaw balonów It's a boy,Podstawowa,9,szt.,"9,3",,"83,7",,23
T,5188888884075,Zestaw balonów pierwsze urodziny różowy,Podstawowa,11,szt.,"9,3",,"102,3",,23
