Rodzaj,Symbol,Nazwa,Grupa,Stan,jm,Cena magazynowa,Cena sprzedaży,Wartość magazynowa,Wartość sprzedaży,Stawka VAT
T,5900779132610,Toper na Tort HP,Podstawowa,1,szt.,"7,36",,"7,36",,23
T,5900779132771,"Piniata Lama 41x49,5x10cm",Podstawowa,1,szt.,"26,38",,"26,38",,23
T,5900779132931,Balon foliowy gwoiazdka zielona mat,Podstawowa,1,szt.,"1,48",,"1,48",,23
T,5900779133013,Balon foliowy gwiazdka róż-złot mat,Podstawowa,3,szt.,"1,48",,"4,44",,23
T,5900779133099,Balon foliowy gwiazdka czerwona mat,Podstawowa,6,szt.,"1,58",,"9,48",,23
T,5900779133136,"Balon foliowy róż mat gwiazdka 19""",Podstawowa,1,szt.,"1,48",,"1,48",,23
T,5900779133198,Zestaw Dekoracji Parrty,Podstawowa,1,szt.,"33,67",,"33,67",,23
T,5900779133334,Balon foliowy gwiazda złota 70 cm,Podstawowa,1,szt.,0,,0,,23
T,5900779133334,Balon foliowy gwiazda złota 70 cm,Podstawowa,5,szt.,"5,08",,"25,4",,23
T,5900779133372,"FB78M-019R bal.fol. 28"" gwiazda róż",Podstawowa,1,szt.,0,,0,,23
T,5900779133372,"FB78M-019R bal.fol. 28"" gwiazda róż",Podstawowa,5,szt.,"5,08",,"25,4",,23
T,5900779133419,"FB78M-018 bal.fol. 28"" gwiazda srebrna",Podstawowa,1,szt.,"5,08",,"5,08",,23
T,5900779133464,Balon fol Gwiazdka 25 cm srebrne,Podstawowa,40,szt.,"0,3",,12,,23
T,5900779133907,"FB77M-007 bal.fol. 28"" serce czerwone",Podstawowa,5,szt.,"4,92",,"24,6",,23
T,5900779133914,Balon foliowy mikołaj,Podstawowa,6,szt.,"4,08",,"24,48",,23
T,5900779137097,Balon foliowy Kotek czarny,Podstawowa,24,szt.,"2,37",,"56,88",,23
T,5900779140608,balony rainbow metalizowane czerwony 1op./100szt,Podstawowa,1,szt.,"18,01",,"18,01",,23
T,5900779141643,Balon Zebra,Podstawowa,2,szt.,"7,3",,"14,6",,23
T,5900779141681,balon Motyl,Podstawowa,8,szt.,"9,1",,"72,8",,23
T,5900779141728,Balon królik,Podstawowa,4,szt.,"4,59",,"18,36",,23
T,5900779142756,Balon fol Gwiazdka 25 cm złoty,Podstawowa,14,szt.,"0,3",,"4,2",,23
T,5900779142794,Balon fol Gwiazdka 25 cm róż-złoto,Podstawowa,25,szt.,"0,3",,"7,5",,23
T,5900779142800,FB82 bal.fol. CIASTEK,Podstawowa,4,szt.,"4,92",,"19,68",,23
T,5900779144231,Balon foliowy Gwiazdka Mam Rok,Podstawowa,4,szt.,"3,53",,"14,12",,23
T,5900779144279,Balon foliowy Cyfra 1 z koroną niebieska,Podstawowa,5,szt.,"3,55",,"17,75",,23
T,5900779144279,Balon foliowy Cyfra 1 z koroną niebieska,Podstawowa,3,szt.,"4,03",,"12,09",,23
T,5900779144316,Balon foliowy Cyfra 1 z korona róż,Podstawowa,10,szt.,"4,47",,"44,7",,23
T,5900779161078,Balon foliowy Lampart,Podstawowa,3,szt.,"5,92",,"17,76",,23
T,5900779161085,Balon foliowy Piesek,Podstawowa,8,szt.,"3,5",,28,,23
T,5900779161092,FB90 bal.fol. auto 111x63cm,Podstawowa,15,szt.,"6,51",,"97,65",,23
T,5900779161108,Balon foliowy Słoń,Podstawowa,11,szt.,"4,36",,"47,96",,23
T,5900779162976,balon srebrny 60cm OLBOM-G-018,Podstawowa,1,szt.,"10,86",,"10,86",,23
T,5900779162976,balon srebrny 60cm OLBOM-G-018,Podstawowa,2,szt.,"12,27",,"24,54",,23
T,5900779163010,OLBOM-G-019 bal.lat.60cm złoty,Podstawowa,4,szt.,"9,82",,"39,28",,23
T,5900779163010,OLBOM-G-019 bal.lat.60cm złoty,Podstawowa,5,szt.,"10,86",,"54,3",,23
T,5900779163058,OLBOM-G-019R bal.lat. 60cm róż,Podstawowa,2,szt.,"7,36",,"14,72",,23
T,5900779163454,balony rainbow metalizowane czerwony 1op./10szt.,Podstawowa,7,szt.,"2,65",,"18,55",,23
T,5900779163621,balony rainbow pastelowe czerwony 1op./10szt.,Podstawowa,8,szt.,"2,26",,"18,08",,23
T,5900779165908,balon w kwiatki,Podstawowa,25,szt.,"2,67",,"66,75",,23
T,5900779165946,Balon foliowy Sto lat rustykalne,Podstawowa,4,szt.,"3,33",,"13,32",,23
T,5900779165984,Balon foliowy Happy Birthday biały,Podstawowa,9,szt.,"2,99",,"26,91",,23
T,5900779166028,balon sto lat 18'',Podstawowa,13,szt.,"3,06",,"39,78",,23
T,5900779166066,FB60 bal.fol. jamnik,Podstawowa,7,szt.,"5,7",,"39,9",,23
T,5900779166103,FB69 bal.fol. shark,Podstawowa,2,szt.,"6,19",,"12,38",,23
T,5900779166141,balon żyrafa,Podstawowa,7,szt.,"9,02",,"63,14",,23
T,5900779166141,balon żyrafa,Podstawowa,2,szt.,"11,28",,"22,56",,23
T,5900779166189,balon foliowy cyfra 0 czarna,Podstawowa,2,szt.,"2,91",,"5,82",,23
T,5900779166189,balon foliowy cyfra 0 czarna,Podstawowa,6,szt.,"3,1",,"18,6",,23
T,5900779166226,Balon foliowy Cyfra 1 czarna,Podstawowa,4,szt.,"2,72",,"10,88",,23
T,5900779166226,Balon foliowy Cyfra 1 czarna,Podstawowa,4,szt.,"2,91",,"11,64",,23
T,5900779166226,Balon foliowy Cyfra 1 czarna,Podstawowa,7,szt.,"3,1",,"21,7",,23
T,5900779166226,Balon foliowy Cyfra 1 czarna,Podstawowa,3,szt.,"3,88",,"11,64",,23
T,5900779166264,balon foliowy cyfra2 czarna,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5900779166301,Balon foliowy Cyfra 3 czarna,Podstawowa,4,szt.,"3,1",,"12,4",,23
T,5900779166349,Balon foliowy Cyfra 4 czarna,Podstawowa,5,szt.,"3,88",,"19,4",,23
T,5900779166387,Balon foliowy cyfra 5 czarna,Podstawowa,5,szt.,"2,72",,"13,6",,23
T,5900779166387,Balon foliowy cyfra 5 czarna,Podstawowa,1,szt.,"3,11",,"3,11",,23
T,5900779166424,Balon Cyfra 6 czarna,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5900779166424,Balon Cyfra 6 czarna,Podstawowa,4,szt.,"4,97",,"19,88",,23
T,5900779166462,Balon foliowy Cyfra 7 czarna,Podstawowa,4,szt.,"3,88",,"15,52",,23
T,5900779166462,Balon foliowy Cyfra 7 czarna,Podstawowa,4,szt.,"4,97",,"19,88",,23
T,5900779166509,Balon foliowy Cyfra 8 czarna,Podstawowa,13,szt.,"3,1",,"40,3",,23
T,5900779166547,balon cyfra 9 czarna,Podstawowa,2,szt.,"3,1",,"6,2",,23
T,5900779166547,balon cyfra 9 czarna,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5900779167414,Kartka z bransoletka,Podstawowa,1,szt.,0,,0,,23
T,5900779167575,opaska bride z welonem,Podstawowa,3,szt.,"9,52",,"28,56",,23
T,5900779168336,Zestaw balonów 18 Glossy,Podstawowa,21,szt.,"8,02",,"168,42",,23
T,5900779168374,Zestaw balonów 30 Glossy,Podstawowa,3,szt.,"8,12",,"24,36",,23
T,5900779168398,Zestaw balonów 40 Glossy,Podstawowa,14,szt.,"8,02",,"112,28",,23
T,5900779168411,Zestwa Balonów Glossy 50' złote,Podstawowa,14,szt.,"5,49",,"76,86",,23
T,5900779168435,Zestaw balonów 60 Glossy,Podstawowa,4,szt.,"6,02",,"24,08",,23
T,5900779168435,Zestaw balonów 60 Glossy,Podstawowa,3,szt.,"6,41",,"19,23",,23
T,5900779168435,Zestaw balonów 60 Glossy,Podstawowa,2,szt.,"6,42",,"12,84",,23
T,5900779168459,Zestaw balonów 70 Glossy,Podstawowa,7,szt.,"8,02",,"56,14",,23
T,5900779168473,Zestaw balonów 80 Glossy,Podstawowa,5,szt.,"8,12",,"40,6",,23
T,5900779168497,Zestaw Balonów 90 Glossy,Podstawowa,9,szt.,"8,12",,"73,08",,23
T,5900779168701,Balon foliowy cyfra 0 czerwony,Podstawowa,18,szt.,"3,1",,"55,8",,23
T,5900779168749,balon foliowy cyfra 1 czerwona,Podstawowa,5,szt.,"2,91",,"14,55",,23
T,5900779168749,balon foliowy cyfra 1 czerwona,Podstawowa,6,szt.,"3,1",,"18,6",,23
T,5900779168787,balon foliowy cyfra 2 czerwony,Podstawowa,5,szt.,"3,1",,"15,5",,23
T,5900779168824,balon foliowy czerwony cyfra 3,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5900779168824,balon foliowy czerwony cyfra 3,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5900779168862,balon foliowy czerwony cyfra 4,Podstawowa,4,szt.,"3,88",,"15,52",,23
T,5900779168909,balon foliowy cyfra 5 czerwona,Podstawowa,11,szt.,"3,1",,"34,1",,23
T,5900779168947,Balon foliowy Cyfra 6 czerwona,Podstawowa,4,szt.,"3,1",,"12,4",,23
